Date,Maximum_temp,Mean_temp,Minimum_temp,cloud_cover,sunshine,global_radiation,snow_depth,Pressure,Precipitation
20050926,18.3,14.2,10.2,5,2.2,85,0,101530,2.8
20050927,20.4,17.2,13.9,6,4.6,112,0,101410,0
20050928,16.3,12.2,8.1,5,3.2,95,0,101790,7.4
20050929,16.9,12.8,8.6,5,6.8,131,0,101950,2
20050930,20.1,15.9,11.7,8,0,39,0,101680,0.8
20051001,16.4,13.4,10.4,4,7.8,137,0,101470,0.4
20051002,15.8,12,8.2,4,7.9,136,0,102480,0
20051003,16.4,11.1,5.8,6,2.6,82,0,103110,0
20051004,17.6,13.4,9.3,5,3.4,90,0,103050,0
20051005,16.7,13.4,10,5,0,36,0,102740,0
20051006,16,14.3,12.6,8,0,36,0,102400,0
20051007,17.8,16,14.3,8,0,35,0,101940,0
20051008,19.9,16.6,13.3,7,0.2,42,0,101470,1.6
20051009,16.9,12.2,7.5,6,7.3,120,0,102050,0
20051010,22.9,16,9.2,4,8.3,126,0,101480,0
20051011,22.9,18.6,14.4,6,3.5,83,0,101000,0.2
20051012,19.9,18.4,16.8,7,0.1,37,0,100960,11
20051013,15.4,13.8,12.2,8,0.1,36,0,101820,1.2
20051014,16.7,14.4,12.1,7,0,31,0,102680,0
20051015,20.7,,13.2,4,6.3,103,0,102570,0
20051016,18.5,14.8,11.2,3,5.4,94,0,102150,1
20051017,18,14.4,10.8,6,2.9,71,0,102080,0
20051018,14.1,11.8,9.6,7,0,29,0,101400,4.4
20051019,16.3,13.3,10.3,7,1.7,56,0,100700,15.2
20051020,16.6,13.4,10.1,6,6.8,99,0,100640,4.2
20051021,17.3,13.8,10.3,6,4.2,78,0,99590,2.2
20051022,16.1,13.7,11.3,6,0.7,42,0,100000,0
20051023,16.6,11.6,6.5,6,2.9,65,0,101210,9.6
20051024,17.3,13.3,9.3,8,0,26,0,100740,13.4
20051025,17.5,15.8,14.1,5,4.5,76,0,100270,0.2
20051026,18.4,15.4,12.3,6,0.1,29,0,101290,0
20051027,21,17.2,13.5,4,8.3,99,0,100920,2.6
20051028,17.9,15.8,13.7,7,0.7,38,0,100890,1.4
20051029,18.8,14.4,10.1,5,1.9,50,0,100940,0
20051030,19.4,16.3,13.2,6,1.6,47,0,100550,0.8
20051031,15.5,14.3,13.1,7,0.7,36,0,100540,4
20051101,17,13.2,9.3,4,7.1,85,0,100930,5.4
20051102,17.5,13.8,10,7,0,22,0,100300,6.2
20051103,16.2,15.4,14.5,5,0.3,29,0,100160,0.2
20051104,13.8,11.4,8.9,2,6.2,76,0,101190,0
20051105,14.5,9.2,3.9,4,3,54,0,101930,0.2
20051106,14.6,10.8,7,7,0,21,0,101490,6.2
20051107,14.5,11.5,8.5,2,5.6,69,0,101700,0.4
20051108,16.6,13.6,10.6,6,1.7,41,,101090,1.8
20051109,12.5,9,5.4,3,6.8,74,0,102270,0.2
20051110,14.9,10,5.1,6,0,19,0,102910,0.2
20051111,14.7,13.5,12.3,8,0.1,22,0,101990,2
20051112,11.5,8.8,6.2,4,2.9,48,0,101370,0
20051113,10.7,6.5,2.3,4,2.2,42,0,102520,0.2
20051114,10,5.2,0.5,0,6.8,69,0,102630,1
20051115,12.2,7.3,2.4,5,1.7,37,0,101200,0.4
20051116,8.3,6.8,5.2,4,3.9,51,0,100980,0
20051117,7.2,3.1,-1,1,7.6,70,0,101740,0
20051118,8,2.6,-2.8,0,7.4,69,0,102480,0.2
20051119,8.7,3.4,-2,0,6.6,64,0,103140,0.2
20051120,6.3,1.6,-3,3,6.4,62,0,103320,0.2
20051121,8.1,2.6,-2.8,0,5.7,58,0,103460,0.2
20051122,9.5,4.4,-0.6,4,2.2,37,0,103760,0.2
20051123,7.3,4.6,2,5,1.9,35,,103700,0
20051124,10,6,1.9,5,0.1,18,0,101560,2
20051125,3.9,1.8,-0.4,4,2.7,39,0,99340,0
20051126,6.4,3.3,0.2,4,0.2,19,0,99230,0.6
20051127,4.8,3,1.1,6,0.4,21,0,99770,0
20051128,5,3.5,2,7,0.4,21,0,99970,0.4
20051129,6.1,3.2,0.3,6,3.4,41,0,100760,0
20051130,9.4,4,-1.4,6,0,14,0,100880,0.8
20051201,9.8,5.6,1.5,8,0,14,0,99670,13
20051202,11,8.9,6.8,7,2.1,31,0,97970,6.8
20051203,10.5,8.5,6.5,6,2.1,30,0,98430,0.8
20051204,9.8,7.2,4.7,4,1.7,28,0,99110,0
20051205,8.5,6.6,4.7,8,0,13,0,99770,0
20051206,6.9,3.6,0.3,4,0.1,15,0,100610,0.2
20051207,7.6,3.8,0,3,4.4,41,0,101370,6
20051208,8.4,4.8,1.2,5,0.3,17,0,101510,0.4
20051209,4.9,3.2,1.6,6,1.8,27,0,103640,0
20051210,7.6,4.2,0.7,1,3.9,38,0,104050,0.2
20051211,7.6,2.8,-2.1,2,1.9,28,0,103920,0.2
20051212,8.8,3.8,-1.2,5,1.9,28,0,103870,0
20051213,8.4,6.6,4.7,7,0.8,20,0,103930,0
20051214,9,6.2,3.3,8,0.3,16,0,103240,0
20051215,11.4,8.8,6.1,5,3.4,35,0,102460,0.2
20051216,12.6,10,7.5,5,3.4,35,0,101380,0
20051217,4.2,2.6,0.9,0,6.3,47,0,102150,0
20051218,8.3,2.4,-3.5,3,5.3,43,0,102270,0.4
20051219,9.3,3.8,-1.8,1,6.1,46,0,102320,0
20051220,8,2.8,-2.3,6,0.6,19,0,103020,0.2
20051221,10.1,5.6,1.1,8,0.4,17,0,103110,0
20051222,10.1,8,6,7,0.3,16,0,103050,0
20051223,9.7,8,6.2,8,0,12,0,102700,0
20051224,11.1,8.3,5.5,5,4.7,41,0,102570,0.2
20051225,6.9,4,1,4,3.4,35,0,102670,0
20051226,5.8,3.6,1.5,6,0.8,20,0,102040,0.8
20051227,2.6,1.3,0,3,2.2,29,0,101510,0.2
20051228,2.1,0.3,-1.5,3,5.3,44,0,101710,0
20051229,3.4,1.3,-0.8,8,0.1,14,0,101620,2.8
20051230,9.6,,-1.4,7,0,12,0,99950,11.8
20051231,8.8,5.4,1.9,5,2.1,29,0,99380,0.2
20060101,8.3,6.1,3.9,7,0.6,19,0,100280,0
20060102,7.6,6.4,5.3,8,0.3,17,0,102360,0
20060103,9.5,7.5,5.5,8,0,13,,102780,1
20060104,6.8,6.4,5.9,5,0,13,0,102910,0
20060105,3.8,3.1,2.4,7,1.1,24,0,102140,0
20060106,4.5,3.3,2.1,8,0.2,16,0,102130,1.2
20060107,4.2,2.5,0.8,7,0,13,0,102420,0.6
20060108,5,3,0.9,8,0,13,0,102390,5
20060109,7.1,,4.1,8,0,14,0,102540,0
20060110,9.7,7,4.2,8,0,14,0,102230,1.6
20060111,10.3,8.6,7,4,3.4,39,0,102160,0
20060112,7.2,2.4,-2.5,4,1.3,27,0,102880,0.2
20060113,8.5,5.3,2.1,7,0,14,0,102190,0
20060114,9.3,8.1,6.9,8,0,14,0,102000,1
20060115,10.1,8.3,6.5,7,0.4,20,0,101560,0.2
20060116,9.5,7.6,5.6,8,0,15,0,100900,4.2
20060117,10,7.9,5.8,6,0.1,17,0,100440,0.4
20060118,12.8,9.1,5.4,8,0,15,0,101400,0.2
20060119,11.2,9.4,7.7,8,0,16,0,101890,0.6
20060120,9.3,8.6,8,4,4.2,48,0,101660,0.2
20060121,9.9,6,2.2,0,5.2,54,0,102790,0
20060122,7.1,3.1,-0.9,3,4.2,49,0,103670,0.2
20060123,3.5,2,0.6,7,0,17,0,103600,0
20060124,5,1.6,-1.8,0,5.2,56,0,103100,0
20060125,6.9,2.4,-2.2,6,1.4,33,0,102660,0
20060126,6.1,3,-0.1,4,4.1,52,0,102660,0
20060127,5.5,3.1,0.7,7,3.6,49,0,102530,0
20060128,7,3.1,-0.8,2,5.5,61,0,102590,0.2
20060129,7.3,3.8,0.2,2,7.9,75,0,103140,0
20060130,6.4,3.8,1.3,8,0,19,0,103190,0
20060131,6.5,5.1,3.7,6,2.7,46,0,102740,0
20060201,2,1.5,1,8,0,19,0,102350,0
20060202,0.2,-0.6,-1.3,8,0,20,0,102310,0
20060203,3.6,,-2.1,8,0,20,0,102480,0
20060204,5.7,2,-1.6,6,0,20,0,102960,0
20060205,8.9,4.6,0.2,6,2.6,49,0,103280,0
20060206,8.2,4.2,0.3,8,0,21,0,103000,0
20060207,9,7,5.1,8,0.2,26,0,102140,2
20060208,9.2,6.3,3.4,3,4.5,65,0,101030,0
20060209,6.3,3.2,0.1,2,8.1,89,0,101770,0
20060210,7.3,2.4,-2.6,2,6.1,78,0,102470,0
20060211,7.1,2.3,-2.5,4,1.5,44,0,102720,6
20060212,9.1,4.8,0.5,8,0,24,0,102250,4.4
20060213,11.9,8.3,4.7,7,0.8,37,0,101850,0.2
20060214,11.5,8.8,6.1,5,2.4,54,0,101260,10.4
20060215,11.9,9,6,6,4,69,0,99360,1.8
20060216,9,7.2,5.4,5,4.1,70,0,98540,1
20060217,11,8.1,5.2,5,3.8,69,0,98560,0
20060218,8.9,4.8,0.6,5,1,43,0,99180,0.2
20060219,7,4.4,1.9,8,0,27,0,99770,8.6
20060220,7.3,6,4.6,5,0.4,36,0,101130,0.2
20060221,6.5,4.2,1.9,6,2.9,65,0,101980,1.6
20060222,3.7,3.2,2.8,8,0,28,0,102530,0
20060223,3.1,2.2,1.4,8,0,29,0,102440,4.8
20060224,4.7,2.8,0.8,7,2.6,65,0,101900,0
20060225,7.4,4,0.6,3,9.1,119,0,101890,0
20060226,7,4.5,2,7,2,61,0,102400,0
20060227,6.5,4.3,2.1,8,0,31,0,102010,0
20060228,6.3,4,1.6,3,6.8,107,0,100800,0
20060301,5.6,1.4,-2.9,1,6.1,112,0,100650,0
20060302,6.8,1.3,-4.2,2,7.7,128,0,100180,0
20060303,6.1,2.5,-1.1,5,4.8,102,0,99820,0
20060304,5.2,0.4,-4.4,1,8.5,138,0,99970,0
20060305,7.9,2.7,-2.5,3,7.2,128,0,100980,0
20060306,8.3,3.4,-1.4,5,4.7,106,0,101920,0
20060307,10.5,6.4,2.3,8,0,38,0,101470,8.6
20060308,13.1,8.9,4.7,8,0.1,43,0,99910,7.2
20060309,11.6,9.8,8.1,7,0.8,59,0,99810,3.8
20060310,8.8,6.4,4,7,0.4,52,0,100060,0.6
20060311,5.9,4.7,3.5,7,1.1,66,0,101780,0
20060312,5.3,1.8,-1.8,8,0.8,62,0,103000,0
20060313,5.1,2,-1.1,7,1.7,77,0,102800,0
20060314,6.8,3.8,0.8,8,0.1,47,0,102160,0.2
20060315,10.1,6.8,3.6,5,5.5,127,0,102290,0
20060316,3.7,2.3,0.9,8,0,44,0,102680,0
20060317,6.4,,1.4,8,0.3,55,0,102590,0
20060318,7.5,4.6,1.6,6,3.8,111,0,102110,0
20060319,10.7,6.2,1.8,5,7.8,158,0,101600,0
20060320,6.3,4.3,2.3,7,0,46,0,101280,0
20060321,5.5,4,2.6,8,0,47,0,101280,0
20060322,7.7,3.5,-0.7,6,6.6,150,0,101320,0
20060323,11.5,5.4,-0.7,4,7.8,165,0,100770,2.4
20060324,14.3,9.4,4.6,8,0.5,65,0,99310,2.8
20060325,14.2,11.6,9,7,3.1,111,0,100080,1.6
20060326,14.6,12.7,10.8,7,0.1,55,0,100320,2.2
20060327,12.9,12.2,11.4,7,0.4,65,0,99720,0.2
20060328,14.4,11.1,7.8,4,5.1,141,,99860,4.8
20060329,14.1,10.2,6.3,7,2,98,0,100470,5.8
20060330,15.2,12,8.7,8,1.2,85,0,99740,0
20060331,15.3,12.9,10.5,7,3,116,0,100430,4.4
20060401,15.5,11.8,8.2,5,6.6,165,0,100540,3.8
20060402,13.7,9.6,5.6,5,7.1,173,0,100610,1.6
20060403,12.7,9.2,5.7,4,5.8,158,0,101820,0
20060404,9.4,5.7,2,2,6.9,173,0,102080,0
20060405,11.5,5.8,0.1,0,12.2,235,0,101810,0
20060406,13.2,7,0.8,2,11.8,233,,101530,0
20060407,12.3,8.2,4.1,5,2.7,119,0,101270,0.4
20060408,12.4,9.2,6,4,9.6,212,0,100760,0
20060409,11.1,6.3,1.5,5,3,126,0,101400,5
20060410,10.7,6.2,1.6,4,8.5,202,0,102190,0
20060411,9.7,5.4,1.2,6,0.2,70,0,101600,4.6
20060412,13.9,8.6,3.3,4,5.5,166,0,101360,0
20060413,15.8,12.6,9.3,7,2.2,116,0,101000,0.6
20060414,15.5,10.8,6.1,4,5,162,0,101250,2.8
20060415,14.4,11.1,7.8,6,0,62,0,100710,0
20060416,16.1,11.4,6.8,7,1,95,0,101070,0.2
20060417,15.8,10.4,4.9,3,6.4,185,0,101370,0
20060418,15.3,10.3,5.3,6,6.9,193,0,101390,0.2
20060419,14.2,11,7.9,7,0.6,87,0,101270,0
20060420,14.2,12.2,10.3,8,0,65,0,101240,0.4
20060421,17.8,13.6,9.3,7,0.1,72,0,101630,0
20060422,18.6,13,7.5,4,9.4,231,0,101990,0.8
20060423,13.6,11.2,8.7,8,0,67,0,101650,1.6
20060424,14.6,12.1,9.6,6,0.2,78,0,101740,0
20060425,14.9,11,7.1,5,0.2,78,0,101660,0.4
20060426,16.5,12.1,7.7,5,6,190,0,102040,0
20060427,16.2,13.6,11,8,1,103,0,102500,0
20060428,14.8,11.1,7.4,5,5.6,186,0,102610,0
20060429,13.9,10.8,7.7,6,5.1,179,0,102120,0.8
20060430,13.2,9.8,6.3,7,2.7,140,0,101150,10.2
20060501,15.1,10.8,6.4,6,3.8,161,0,100290,0
20060502,16.5,10.1,3.7,4,4.8,178,0,100830,0
20060503,19.3,13.5,7.7,4,6.9,211,0,101350,0
20060504,27.5,,12.5,2,10.6,261,0,101390,0
20060505,21.5,16.3,11.1,1,11.9,279,0,102000,0
20060506,17,11.8,6.6,5,1.7,125,0,102060,1.8
20060507,18.5,14.9,11.3,7,1.5,121,0,101650,11.2
20060508,15.2,13.2,11.2,7,0.4,93,0,101140,2.6
20060509,19.2,14,8.9,6,2,133,0,101720,0.4
20060510,22.5,16,9.6,3,5.4,194,,101890,0
20060511,23.8,16.6,9.3,0,13.4,304,,101860,0
20060512,24.2,17.1,10,1,8.9,247,,101550,9.4
20060513,18.2,14.8,11.3,6,2.3,142,,101630,0.8
20060514,16.3,13.6,11,8,0.1,84,,102150,0.2
20060515,18.2,14.4,10.5,7,0.1,84,,101340,0
20060516,17.3,14.6,11.9,6,1.9,135,,101540,1.6
20060517,17.2,13.7,10.2,7,0.5,100,,101440,7
20060518,18.4,15.1,11.8,6,3.6,169,,100670,0.4
20060519,17.6,14.4,11.1,8,1.7,132,,100200,14.4
20060520,15.8,13.4,11.1,7,3.8,174,,99270,1.6
20060521,14.9,13,11.1,7,1,116,,99720,10.4
20060522,15.4,12.9,10.4,8,0.3,95,,99180,3.2
20060523,14.8,10.4,6,5,7.4,234,,101350,1.6
20060524,14.8,12,9.2,6,1.7,134,,101510,12.4
20060525,18.3,13.8,9.4,6,6,213,,101560,4.6
20060526,19.7,16.3,12.9,7,1.4,128,,101750,0
20060527,16.4,15.2,14,8,0.1,88,,101970,3.8
20060528,17.6,13.8,10,4,4.2,185,,102060,0.2
20060529,15.3,12.8,10.4,5,5.8,212,,101690,4
20060530,14.3,10,5.7,5,5.5,207,,102100,0
20060531,16,11,5.9,2,9.5,268,,102560,0
